id,source_id,relation_type,target_id,status,description,evidence,notes,tags
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-09279013,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-F1930FDE,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_rejects_debug_payload_when_debug_token_is_missing`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-2BF42DC5,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-82A59897,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_rejects_debug_payload_when_debug_token_is_missing`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-476D5DC5,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-6A1524CF,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_rejects_debug_payload_in_production_when_token_is_not_configured`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-6E5939D5,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-F82AF41C,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_rejects_debug_payload_in_production_when_token_is_not_configured`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-EE5050BB,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-8DE9A35E,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_allows_debug_payload_in_production_when_token_requirement_is_disabled`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-B083DC79,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-D1BEE9FC,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_rejects_debug_query_compat_route_in_production_when_disabled_by_default`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-A3BB5337,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-E8C0FACC,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_allows_debug_payload_when_debug_token_matches`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-48C91FFD,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-ALLOWS-DEB-9F117E23,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_allows_debug_payload_in_production_when_query_compat_is_explicitly_enabled`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-72E81F29,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-Q-A9DBA90D,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_exposes_query_compat_telemetry_after_allowed_and_blocked_attempts`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-92DFB1DC,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-RESPECTS-A55077F0,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_respects_configured_query_compat_recent_window_size`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-F3A53846,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-RESPECTS-8BCA7BF7,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_respects_configured_query_compat_stale_threshold`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-67149E67,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-QUE-294950C6,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_marks_query_compat_activity_as_stale_when_last_attempt_is_older_than_threshold`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-77A3DCAA,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-ALLO-367E5F75,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_allows_debug_payload_when_debug_token_matches`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-B56DD937,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-DE-40ADC432,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_rejects_debug_payload_when_debug_mode_is_disabled`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-27EA22F5,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-REJE-FA72EDEC,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_rejects_debug_payload_when_debug_mode_is_disabled`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-8DEF8290,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-CONTRACT-S-4DD42800,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_contract_smoke_pins_public_shape_and_debug_gate`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-2B643A04,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-EXPO-DDA237D6,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_exposes_system_debug_behavior_contract`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-757A2733,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-DEBUG-ENDPOINT-EXPO-5A236FE5,implemented,`backend/tests/test_api_routes.py` contains function `test_event_debug_endpoint_exposes_runtime_incident_evidence_export`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-938C1F6E,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-DEBUG-PAYL-99347D31,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_debug_payload_pins_foreground_boundary_stage_order`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-FB9B7604,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-EXPOSES-RE-4B653B89,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_exposes_reflection_trigger_when_runtime_queues_reflection`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-F20324EF,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-COALESCES-7C10B083,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_coalesces_rapid_telegram_messages_into_single_runtime_turn`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-09790574,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-PRESERVES-CC90AF6C,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_preserves_attention_parity_in_durable_inbox_mode`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-669AE52A,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-RUNTIME-BEHAVIOR-DURABLE-1A8FF442,implemented,`backend/tests/test_api_routes.py` contains function `test_runtime_behavior_durable_attention_burst_coalescing_stays_repository_backed`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-09F02993,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-R-49B19616,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_exposes_repository_backed_attention_cleanup_candidates`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-F89F2F03,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-O-8CC6D8BB,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_exposes_observability_export_policy_baseline`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-06C814D4,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-IGNORES-DU-436D63A9,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_ignores_duplicate_telegram_update_during_pending_turn`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-98832F77,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-BLOCKS-SEC-4145309C,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_blocks_second_runtime_run_when_turn_is_already_claimed`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-D8F2C766,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-REJECTS-TE-EBFCC3D0,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_rejects_telegram_payload_with_wrong_secret`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-64069E37,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-EXPOSES-T-A83998CF,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_exposes_telegram_round_trip_readiness_state`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-7D03D94F,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-V1-818DD3C3,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_marks_v1_readiness_conversation_gate_incomplete_without_telegram_round_trip`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-C0F113F9,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-HEALTH-ENDPOINT-MARKS-V1-11612AF9,implemented,`backend/tests/test_api_routes.py` contains function `test_health_endpoint_marks_v1_readiness_deploy_parity_manual_fallback_as_non_green`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-CF8DC9EB,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-RECORDS-PR-609EE254,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_records_processed_telegram_ingress_telemetry`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-791F7417,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-EVENT-ENDPOINT-USES-RAW-T-7E1F6AEE,implemented,`backend/tests/test_api_routes.py` contains function `test_event_endpoint_uses_raw_telegram_user_id_when_chat_is_not_linked`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-09682A4B,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-SET-WEBHOOK-USES-REQUEST-EBF3C3F8,implemented,`backend/tests/test_api_routes.py` contains function `test_set_webhook_uses_request_secret_or_settings_default`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-13E449BF,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-AUTH-REGISTER-SETS-SE-7C9D68A0,implemented,`backend/tests/test_api_routes.py` contains function `test_app_auth_register_sets_session_cookie_and_returns_user_snapshot`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-09740948,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-ME-REQUIRES-AUTHENTIC-7EF3075E,implemented,`backend/tests/test_api_routes.py` contains function `test_app_me_requires_authenticated_session`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-5AB44D23,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-LOGIN-LOGOUT-AND-ME-R-E102A99F,implemented,`backend/tests/test_api_routes.py` contains function `test_app_login_logout_and_me_roundtrip`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-513BC3F6,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-SETTINGS-UPDATE-860B2595,implemented,`backend/tests/test_api_routes.py` contains function `test_app_patch_settings_updates_profile_preferences_and_display_name`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-529F8148,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-PATCH-SETTINGS-PERSIS-F0A31CE8,implemented,`backend/tests/test_api_routes.py` contains function `test_app_patch_settings_persists_proactive_opt_in_without_semantic_side_effects`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-5BFAB2B5,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-REQUIRES-A-7D531949,implemented,`backend/tests/test_api_routes.py` contains function `test_app_reset_data_requires_authenticated_session`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-2D00EE9B,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-REJECTS-IN-C487C153,implemented,`backend/tests/test_api_routes.py` contains function `test_app_reset_data_rejects_incorrect_confirmation_text`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-44923B26,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-RESET-DATA-CLEARS-RUN-0534D45A,implemented,`backend/tests/test_api_routes.py` contains function `test_app_reset_data_clears_runtime_state_revokes_sessions_and_preserves_settings`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
AUTO-REL-FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86-PARENT-OF-PYFUNC-BACKEND-TESTS-E202AE1B,FILE-BACKEND-TESTS-TEST-API-ROUTES-PY-3C61BF86,parent_of,PYFUNC-BACKEND-TESTS-TEST-API-ROUTES-PY-TEST-APP-CHAT-HISTORY-RETURNS-D2BD9AE9,implemented,`backend/tests/test_api_routes.py` contains function `test_app_chat_history_returns_recent_transcript_messages_for_authenticated_user`.,backend/tests/test_api_routes.py,Auto-discovered relation; verify before using as release-critical proof.,#auto #contains
